Customer_ID,First_Name,Last_Name,Email,Phone,Country,State,City,Join_Date,Status,Customer_Type,Revenue,Credit_Score
1212,Ananya,Gupta,ananya.gupta1212@example.com,9215107029,India,Tamil Nadu,Chennai,2023-03-20,Active,Corporate,102798.72,538
1213,Kiran,Verma,kiran.verma1213@example.com,9244720999,India,Karnataka,Bengaluru,2024-08-18,Active,Corporate,132534.01,695
1214,Aarav,Reddy,aarav.reddy1214@example.com,9462638380,India,Tamil Nadu,Chennai,2023-01-06,Active,Corporate,52261.08,739
1215,Vivek,Singh,vivek.singh1215@example.com,9642059304,India,Telangana,Hyderabad,2023-08-25,Active,SME,149941.26,531
1216,Sai,Verma,sai.verma1216@example.com,9348039652,India,Karnataka,Bengaluru,2022-04-30,Active,SME,104946.36,752
1217,Aarav,Singh,aarav.singh1217@example.com,9992937842,India,Tamil Nadu,Chennai,2021-03-19,Active,Retail,90647.76,460
1218,Vivek,Gupta,vivek.gupta1218@example.com,9059325250,India,Telangana,Hyderabad,2021-10-30,Active,Retail,-5000.0,883
1219,Vivek,Singh,vivek.singh1219@example.com,9156915452,India,Karnataka,Bengaluru,2023-06-14,Active,Corporate,97727.86,539
1220,Neha,Das,neha.das1220@example.com,9953926442,India,Karnataka,Bengaluru,2021-01-04,Inactive,SME,59348.61,844
1221,Meera,Sharma,meera.sharma1221@example.com,9295939172,India,Maharashtra,Pune,2021-06-09,Active,Corporate,26015.23,495
1222,Neha,Singh,neha.singh1222@example.com,9704331541,India,Telangana,Hyderabad,2021-04-09,Active,SME,63528.33,535
1223,Rohit,Gupta,rohit.gupta1223@example.com,9658617932,India,Tamil Nadu,Chennai,2021-05-31,Active,Retail,44941.38,613
1224,Rahul,Reddy,rahul.reddy1224@example.com,9152621815,India,Delhi,New Delhi,2024-06-10,Inactive,SME,5617.99,784
1225,Priya,Joshi,priya.joshi1225@example.com,9620153368,India,Delhi,New Delhi,2022-06-28,Active,Corporate,36394.69,475
1226,Rohit,Joshi,rohit.joshi1226@example.com,9872050614,India,Delhi,New Delhi,2023-09-11,Active,Retail,31835.99,776
1227,Rahul,Reddy,rahul.reddy1227@example.com,9714677418,India,Tamil Nadu,Chennai,2022-01-14,Active,Corporate,56040.85,678
1228,Aarav,Rao,aarav.rao1228@example.com,9774349021,India,Telangana,Hyderabad,2024-09-30,Active,SME,62684.01,837
1229,Meera,Verma,meera.verma1229@example.com,9806868793,India,Tamil Nadu,Chennai,2022-09-05,Active,SME,6174.55,742
1230,Vivek,Joshi,vivek.joshi1230@example.com,9921722332,India,Telangana,Hyderabad,2023-05-18,Active,SME,65873.59,871
1231,Arjun,Patel,arjun.patel1231@example.com,9945116868,India,Maharashtra,Pune,2022-07-20,Active,Retail,118196.05,769
1232,Meera,Das,meera.das1232@example.com,9616229991,India,Telangana,Hyderabad,2024-02-27,Active,Corporate,130253.81,900
1233,Kiran,Nair,kiran.nair1233@example.com,9467997024,India,Tamil Nadu,Chennai,2021-10-22,Active,SME,104355.53,469
1234,Rohit,Singh,rohit.singh1234@example.com,9307450544,India,Maharashtra,Pune,2023-10-04,Inactive,SME,15634.39,894
1235,Ananya,Patel,ananya.patel1235@example.com,9475469137,India,Karnataka,Bengaluru,2023-04-14,Active,SME,130211.16,870
1236,Aarav,Das,aarav.das1236@example.com,9214862890,India,Karnataka,Bengaluru,2022-01-30,Inactive,Retail,125709.52,577
1237,Aarav,Gupta,aarav.gupta1237@example.com,9053457861,India,Telangana,Hyderabad,2022-05-11,Active,SME,67469.41,895
1238,Sneha,Joshi,sneha.joshi1238@example.com,9855241406,India,Telangana,Hyderabad,2021-11-30,Inactive,Retail,128709.57,781
1239,Ananya,Verma,ananya.verma1239@example.com,9468007229,India,Telangana,Hyderabad,2022-04-04,Active,Corporate,107198.33,813
1240,Arjun,Rao,arjun.rao1240@example.com,9665743748,India,Delhi,New Delhi,2023-03-25,Active,Retail,77215.54,789
1241,Kiran,Das,kiran.das1241@example.com,9994417154,India,Maharashtra,Pune,2022-07-22,Active,SME,142875.98,783
1242,Rahul,Verma,rahul.verma1242@example.com,9283096520,India,Tamil Nadu,Chennai,2022-08-29,Active,Corporate,61285.24,827
1243,Aarav,Joshi,aarav.joshi1243@example.com,9935387584,India,Karnataka,Bengaluru,2024-09-08,Inactive,Retail,44773.82,691
1244,Priya,Rao,priya.rao1244@example.com,9825135346,India,Maharashtra,Pune,2023-02-01,Active,Corporate,70100.33,510
1245,Sneha,Sharma,sneha.sharma1245@example.com,9999173816,India,Delhi,New Delhi,2022-09-04,Active,Retail,21467.42,552
1246,Kiran,Nair,kiran.nair1246@example.com,9972521752,India,Maharashtra,Pune,2024-07-23,Active,Corporate,41755.65,839
1247,Priya,Joshi,priya.joshi1247@example.com,9271296666,India,Tamil Nadu,Chennai,2023-02-25,Active,SME,30712.72,641
1248,Aarav,Singh,aarav.singh1248@example.com,9830033542,India,Telangana,Hyderabad,2023-02-25,Active,Corporate,25886.01,871
1249,Aarav,Rao,aarav.rao1249@example.com,9478985625,India,Tamil Nadu,Chennai,2023-01-06,Active,Retail,142264.57,865
1250,Rohit,Sharma,rohit.sharma1250@example.com,9332309821,India,Maharashtra,Pune,2024-08-25,Active,Corporate,131605.08,580
1251,Vivek,Joshi,vivek.joshi1251@example.com,9090100167,India,Tamil Nadu,Chennai,2021-09-11,Active,Corporate,105578.36,555
1252,Neha,Sharma,neha.sharma1252@example.com,9461849926,India,Telangana,Hyderabad,2023-11-14,Active,Retail,43123.31,851
1253,Sai,Gupta,sai.gupta1253@example.com,9393483564,India,Karnataka,Bengaluru,2021-03-22,Active,Retail,103542.38,696
1254,Kiran,Verma,kiran.verma1254@example.com,9001197218,India,Telangana,Hyderabad,2021-07-27,Inactive,SME,35442.88,601
1255,Rahul,Gupta,rahul.gupta1255@example.com,9012045561,India,Telangana,Hyderabad,2021-04-04,Active,Retail,99839.9,537
1256,Kiran,Singh,kiran.singh1256@example.com,9794155216,India,Tamil Nadu,Chennai,2023-07-24,Active,Corporate,103795.46,694
1257,Rohit,Patel,rohit.patel1257@example.com,9120216979,India,Tamil Nadu,Chennai,2022-01-07,Active,Corporate,92092.4,891
1258,Arjun,Patel,,9771670145,India,Telangana,Hyderabad,2024-10-20,Active,SME,86920.7,739
1259,Ananya,Singh,ananya.singh1259@example.com,9889163756,India,Karnataka,Bengaluru,2024-02-18,Inactive,SME,9130.35,779
1260,Priya,Das,priya.das1260@example.com,9772175354,India,Telangana,Hyderabad,2023-11-05,Active,SME,57417.0,868
1261,Ananya,Reddy,ananya.reddy1261@example.com,9779717751,India,Tamil Nadu,Chennai,2024-08-31,Active,Corporate,62438.44,735
1262,Vivek,Sharma,vivek.sharma1262@example.com,9199488375,India,Maharashtra,Pune,2021-04-22,Inactive,Corporate,50463.92,842
1263,Meera,Joshi,meera.joshi1263@example.com,9757113055,India,Maharashtra,Pune,2024-01-27,Active,SME,16842.01,534
1264,Sneha,Patel,sneha.patel1264@example.com,9614933163,India,Tamil Nadu,Chennai,2022-01-26,Active,Retail,113815.25,473
1265,Arjun,Joshi,arjun.joshi1265@example.com,9177982708,India,Telangana,Hyderabad,2024-02-08,Inactive,SME,72956.86,710
1266,Priya,Joshi,priya.joshi1266@example.com,9221699586,India,Tamil Nadu,Chennai,2024-06-01,Inactive,Retail,41765.79,625
1267,Rahul,Gupta,rahul.gupta1267@example.com,9226984858,India,Karnataka,Bengaluru,2022-02-16,Active,SME,44296.34,626
1268,Arjun,Patel,arjun.patel1268@example.com,9288515879,India,Delhi,New Delhi,2024-09-28,Active,SME,112432.44,880
1269,Vivek,Rao,vivek.rao1269@example.com,9608106200,India,Karnataka,Bengaluru,2022-07-01,Active,Retail,147546.33,799
1270,Rahul,Patel,rahul.patel1270@example.com,9043805719,India,Delhi,New Delhi,2022-04-05,Active,SME,58944.11,711
1271,Neha,Rao,neha.rao1271@example.com,9066658004,India,Karnataka,Bengaluru,2024-06-24,Inactive,Corporate,124667.54,774
1272,Neha,Singh,neha.singh1272@example.com,9989334721,India,Karnataka,Bengaluru,2021-12-22,Active,Retail,57202.54,669
1273,Rahul,Das,rahul.das1273@example.com,9422940572,India,Telangana,Hyderabad,2021-11-11,Inactive,SME,8577.46,770
1274,Meera,Rao,meera.rao1274@example.com,9798515832,India,Delhi,New Delhi,2021-05-20,Active,Retail,62973.76,724
1275,Rohit,Reddy,rohit.reddy1275@example.com,9533555439,India,Delhi,New Delhi,2023-08-31,Inactive,SME,2311.75,792
1276,Kiran,Gupta,kiran.gupta1276@example.com,9399305616,India,Maharashtra,Pune,2024-01-12,Active,Retail,136789.05,870
1277,Kiran,Das,kiran.das1277@example.com,9877043581,India,Telangana,Hyderabad,2021-12-09,Inactive,SME,80447.67,770
1278,Sai,Verma,sai.verma1278@example.com,9361386120,India,Tamil Nadu,Chennai,2022-11-11,Active,,9085.94,856
1279,Rahul,Das,rahul.das1279@example.com,9193466766,India,Maharashtra,Pune,2021-02-04,Active,Retail,80690.32,778
1280,Neha,Joshi,neha.joshi1280@example.com,9190158144,India,Delhi,New Delhi,2021-06-27,Active,Corporate,57830.62,870
1281,Arjun,Sharma,arjun.sharma1281@example.com,9728326842,India,Maharashtra,Pune,2024-10-19,Inactive,SME,97543.15,455
1282,Vivek,Das,vivek.das1282@example.com,9210099688,India,Telangana,Hyderabad,2022-09-17,Active,SME,135628.41,626
1283,Ananya,Nair,ananya.nair1283@example.com,9822239431,India,Karnataka,Bengaluru,2024-10-06,Active,Retail,127856.77,731
1284,Sneha,Das,sneha.das1284@example.com,9141413975,India,Maharashtra,Pune,2021-09-20,Active,Retail,15906.71,767
1285,Sai,Verma,sai.verma1285@example.com,9577594929,India,Delhi,New Delhi,2023-01-17,Inactive,Corporate,26127.29,610
1286,Ananya,Verma,ananya.verma1286@example.com,9645257775,India,Maharashtra,Pune,2023-09-25,Active,Retail,97187.19,491
1287,Rahul,Patel,rahul.patel1287@example.com,9834110809,India,Delhi,New Delhi,2023-04-10,Active,Retail,136039.23,732
1288,Rahul,Das,rahul.das1288@example.com,9872563942,India,Tamil Nadu,Chennai,2023-10-24,Active,Corporate,55215.97,455
1289,Arjun,Verma,arjun.verma1289@example.com,9928272299,India,Karnataka,Bengaluru,2023-09-18,Inactive,Retail,33604.05,699
1290,Ananya,Reddy,ananya.reddy1290@example.com,9453038567,India,Tamil Nadu,Chennai,2021-04-06,Active,SME,49286.6,810
1291,Vivek,Rao,vivek.rao1291@example.com,9498926659,India,Telangana,Hyderabad,2023-11-25,Active,Retail,77939.4,630
1292,Kiran,Gupta,kiran.gupta1292@example.com,9790827231,India,Delhi,New Delhi,2024-08-10,Active,Retail,28848.95,635
1293,Meera,Reddy,meera.reddy1293@example.com,9365177739,India,Karnataka,Bengaluru,2024-08-18,Inactive,Retail,37306.88,515
1294,Meera,Joshi,meera.joshi1294@example.com,9228092024,India,Karnataka,Bengaluru,2023-11-25,Inactive,SME,145417.31,776
1295,Aarav,Rao,aarav.rao1295@example.com,9137977236,India,Delhi,New Delhi,2021-10-20,Active,Retail,93858.55,711
1296,Rahul,Patel,rahul.patel1296@example.com,9579913662,India,Telangana,Hyderabad,2021-02-03,Active,SME,102970.81,873
1297,Priya,Joshi,priya.joshi1297@example.com,9127990881,India,Telangana,Hyderabad,2023-09-15,Active,SME,81353.61,450
1298,Arjun,Nair,arjun.nair1298@example.com,9865086376,India,Maharashtra,Pune,2024-04-21,Inactive,SME,86842.0,667
1299,Priya,Rao,priya.rao1299@example.com,9731498643,India,Telangana,Hyderabad,2021-01-15,Active,Retail,78444.51,642
1300,Arjun,Verma,arjun.verma1300@example.com,9565126944,India,Delhi,New Delhi,2023-05-18,Active,SME,42058.52,798
1301,Rohit,Verma,rohit.verma1301@example.com,9688725887,India,Maharashtra,Pune,2022-09-21,Active,SME,60321.33,520
1302,Arjun,Reddy,arjun.reddy1302@example.com,9372138658,India,Delhi,New Delhi,2021-04-17,Active,SME,1788.3,496
1303,Priya,Gupta,priya.gupta1303@example.com,9961143519,India,Telangana,Hyderabad,2023-02-27,Inactive,Corporate,92480.87,716
1304,Rahul,Joshi,rahul.joshi1304@example.com,9027703843,India,Telangana,Hyderabad,2024-05-12,Active,SME,35518.97,536
1305,Arjun,Sharma,arjun.sharma1305@example.com,9530214656,India,Tamil Nadu,Chennai,2024-04-15,Active,Retail,110801.91,485
1306,Sai,Das,sai.das1306@example.com,9489554393,India,Tamil Nadu,Chennai,2023-04-08,Active,Corporate,27080.18,709
1307,Sai,Das,sai.das1307@example.com,9184518489,India,Maharashtra,Pune,2023-06-26,Inactive,SME,73060.85,574
1308,Kiran,Gupta,kiran.gupta1308@example.com,9790714163,India,Karnataka,Bengaluru,2022-10-09,Active,Corporate,77959.13,454
1309,Neha,Rao,neha.rao1309@example.com,9341651827,India,Maharashtra,Pune,2022-12-26,Active,SME,41092.29,832
1310,Arjun,Verma,arjun.verma1310@example.com,9733343333,India,Delhi,New Delhi,2022-12-31,Active,Retail,18861.9,490
1311,Arjun,Gupta,arjun.gupta1311@example.com,9908075957,India,Delhi,New Delhi,2022-07-17,Active,SME,42759.73,563
1312,Meera,Patel,meera.patel1312@example.com,9086780856,India,Karnataka,Bengaluru,2023-07-26,Inactive,SME,78212.57,611
1313,Neha,Sharma,neha.sharma1313@example.com,9036915594,India,Karnataka,Bengaluru,2024-01-29,Active,Corporate,71230.46,763
1314,Kiran,Singh,kiran.singh1314@example.com,9276365564,India,Tamil Nadu,Chennai,2022-01-04,Active,SME,103215.77,866
1315,Sai,Rao,sai.rao1315@example.com,9386632270,India,Karnataka,Bengaluru,2023-05-14,Active,SME,78034.04,818
1316,Kiran,Gupta,kiran.gupta1316@example.com,9448906120,India,Karnataka,Bengaluru,2022-06-05,Active,SME,15348.98,831
1317,Kiran,Rao,kiran.rao1317@example.com,9558845061,India,Maharashtra,Pune,2024-10-23,Inactive,Retail,86951.21,782
1318,Arjun,Das,invalid_email,9245587716,India,Delhi,New Delhi,2022-08-10,Active,Retail,130370.39,777
1319,Kiran,Nair,kiran.nair1319@example.com,9996112535,India,Maharashtra,Pune,2024-08-30,Active,Corporate,91202.36,652
1320,Rahul,Gupta,rahul.gupta1320@example.com,9598762202,India,Karnataka,Bengaluru,2024-09-17,Active,SME,105403.84,490
1321,Ananya,Patel,ananya.patel1321@example.com,9611178006,India,Delhi,New Delhi,2021-06-20,Active,SME,24135.88,785
1322,Rohit,Rao,rohit.rao1322@example.com,9334722820,India,Telangana,Hyderabad,2024-09-20,Active,Corporate,129771.93,689
1323,Vivek,Rao,vivek.rao1323@example.com,9872829979,India,Tamil Nadu,Chennai,2023-12-09,Active,SME,47139.54,627
1324,Sneha,Das,sneha.das1324@example.com,9317456424,India,Telangana,Hyderabad,2021-01-01,Active,Retail,52238.85,690
1325,Vivek,Sharma,vivek.sharma1325@example.com,9774064930,India,Delhi,New Delhi,2023-02-05,Active,SME,66128.85,577
1326,Priya,Nair,priya.nair1326@example.com,9634163894,India,Maharashtra,Pune,2024-08-21,Active,Corporate,62522.68,886
1327,Sai,Patel,sai.patel1327@example.com,9241797497,India,Karnataka,Bengaluru,2022-10-19,Active,Retail,145487.72,461
1328,Priya,Reddy,priya.reddy1328@example.com,9442703120,India,Tamil Nadu,Chennai,2022-03-21,Active,Corporate,118073.08,705
1329,Kiran,Gupta,kiran.gupta1329@example.com,9051204618,India,Tamil Nadu,Chennai,2022-01-07,Active,Corporate,122770.36,874
1330,Aarav,Reddy,aarav.reddy1330@example.com,9367303718,India,Karnataka,Bengaluru,2023-08-27,Active,Corporate,140496.07,531
1331,Arjun,Sharma,arjun.sharma1331@example.com,9881474350,India,Karnataka,Bengaluru,2021-08-20,Active,Corporate,49352.51,535
1332,Rahul,Joshi,rahul.joshi1332@example.com,9163009792,India,Maharashtra,Pune,2021-07-03,Active,Corporate,14618.83,766
1333,Kiran,Sharma,kiran.sharma1333@example.com,9052812735,India,Delhi,New Delhi,2024-08-13,Active,Corporate,110245.14,460
1334,Neha,Nair,neha.nair1334@example.com,9524077848,India,Tamil Nadu,Chennai,2022-01-24,Active,SME,52802.04,824
1335,Sneha,Rao,sneha.rao1335@example.com,9982182744,India,Delhi,New Delhi,2023-01-22,Active,SME,76387.7,825
1336,Priya,Sharma,priya.sharma1336@example.com,9959351863,India,Delhi,New Delhi,2024-10-31,Active,SME,23965.6,594
1337,Kiran,Nair,kiran.nair1337@example.com,9511810220,India,Karnataka,Bengaluru,2021-08-08,Active,Retail,5740.76,778
1338,Rohit,Gupta,rohit.gupta1338@example.com,9899405391,India,Telangana,Hyderabad,2022-03-04,Active,Retail,70740.81,777
1339,Aarav,Singh,aarav.singh1339@example.com,9865094801,India,Maharashtra,Pune,2021-06-09,Inactive,SME,15470.77,821
1340,Ananya,Das,ananya.das1340@example.com,9633839288,India,Tamil Nadu,Chennai,2021-08-05,Active,SME,54336.54,684
1341,Neha,Nair,neha.nair1341@example.com,9122868528,India,Delhi,New Delhi,2023-06-27,Inactive,Corporate,82962.12,616
1342,Kiran,Nair,kiran.nair1342@example.com,9659398368,India,Maharashtra,Pune,2023-01-08,Inactive,Corporate,144013.84,450
1343,Neha,Sharma,neha.sharma1343@example.com,9490824043,India,Karnataka,Bengaluru,2022-10-07,Active,SME,123528.28,733
1344,Vivek,Das,vivek.das1344@example.com,9992107522,India,Maharashtra,Pune,2023-01-22,Inactive,Retail,35716.13,865
1345,Rahul,Reddy,rahul.reddy1345@example.com,9969315727,India,Delhi,New Delhi,2021-07-15,Active,Corporate,6568.37,863
1346,Meera,Nair,meera.nair1346@example.com,9105566139,India,Telangana,Hyderabad,2024-07-22,Active,Corporate,9065.06,718
1347,Aarav,Singh,aarav.singh1347@example.com,9892583206,India,Tamil Nadu,Chennai,2024-05-03,Active,Retail,34090.76,598
1348,Rohit,Patel,rohit.patel1348@example.com,9251790864,India,Telangana,Hyderabad,2023-03-28,Active,SME,20425.9,519
1349,Sneha,Das,sneha.das1349@example.com,9376938983,India,Karnataka,Bengaluru,2021-05-27,Active,Corporate,49188.33,744
1350,Sai,Reddy,sai.reddy1350@example.com,9665535590,India,Maharashtra,Pune,2021-12-13,Inactive,SME,123416.02,861
1351,Sneha,Joshi,sneha.joshi1351@example.com,9270335211,India,Telangana,Hyderabad,2022-05-13,Inactive,Retail,130444.1,869
1352,Rahul,Sharma,rahul.sharma1352@example.com,9514770538,India,Karnataka,Bengaluru,2022-02-22,Active,Corporate,82771.21,768
1353,Neha,Patel,neha.patel1353@example.com,9069804204,India,Karnataka,Bengaluru,2024-06-19,Active,Corporate,98558.92,454
1354,Sai,Nair,sai.nair1354@example.com,9451046368,India,Telangana,Hyderabad,2022-10-09,Active,SME,80202.54,545
1355,Ananya,Das,ananya.das1355@example.com,9780038457,India,Tamil Nadu,Chennai,2021-11-18,Active,SME,53435.05,770
1356,Rahul,Verma,rahul.verma1356@example.com,9840460843,India,Karnataka,Bengaluru,2022-12-01,Inactive,SME,21451.84,823
1357,Rohit,Das,rohit.das1357@example.com,9936392649,India,Maharashtra,Pune,2023-07-09,Active,Retail,98218.42,747
1358,Vivek,Verma,vivek.verma1358@example.com,9248262925,India,Telangana,Hyderabad,2024-02-16,Active,SME,18639.71,612
1359,Priya,Sharma,priya.sharma1359@example.com,9566474231,India,Karnataka,Bengaluru,2022-01-14,Active,SME,92925.03,760
1360,Meera,Joshi,meera.joshi1360@example.com,9393305172,India,Delhi,New Delhi,2024-05-23,Active,SME,56719.95,886
1361,Rohit,Gupta,rohit.gupta1361@example.com,9722330604,India,Tamil Nadu,Chennai,2022-04-01,Active,Retail,113908.71,483
1362,Priya,Gupta,priya.gupta1362@example.com,9975736609,India,Tamil Nadu,Chennai,2022-10-03,Active,SME,86218.23,724
1363,Vivek,Sharma,vivek.sharma1363@example.com,9817703886,India,Telangana,Hyderabad,2024-02-17,Active,SME,144426.25,547
1364,Rahul,Gupta,rahul.gupta1364@example.com,9644726490,India,Delhi,New Delhi,2021-10-19,Active,SME,68303.02,819
1365,Vivek,Reddy,vivek.reddy1365@example.com,9298266570,India,Karnataka,Bengaluru,2023-07-19,Active,SME,134473.44,682
1366,Sai,Rao,sai.rao1366@example.com,9521117518,India,Tamil Nadu,Chennai,2023-11-14,Active,Retail,57423.12,644
1367,Aarav,Patel,aarav.patel1367@example.com,9592222064,India,Maharashtra,Pune,2023-07-03,Active,Retail,18515.54,517
1368,Ananya,Sharma,ananya.sharma1368@example.com,9940777809,India,Tamil Nadu,Chennai,2022-05-03,Active,SME,71881.09,659
1369,Sneha,Reddy,sneha.reddy1369@example.com,9990384983,India,Telangana,Hyderabad,2022-01-14,Active,SME,53003.96,524
1370,Aarav,Joshi,aarav.joshi1370@example.com,9945101622,India,Maharashtra,Pune,2024-06-05,Active,SME,89650.38,853
1371,Vivek,Patel,vivek.patel1371@example.com,9795014556,India,Telangana,Hyderabad,2023-05-26,Inactive,Retail,44632.07,518
1372,Sai,Rao,sai.rao1372@example.com,9586833901,India,Delhi,New Delhi,2024-07-12,Active,Retail,73065.78,802
1373,Meera,Rao,meera.rao1373@example.com,9695489952,India,Delhi,New Delhi,2024-02-27,Active,SME,95146.78,702
1374,Priya,Joshi,priya.joshi1374@example.com,9343010713,India,Delhi,New Delhi,2023-04-30,Active,Corporate,53097.86,862
1375,Arjun,Verma,arjun.verma1375@example.com,9034414488,India,Maharashtra,Pune,2021-01-13,Active,Corporate,51862.88,820
1376,Meera,Joshi,meera.joshi1376@example.com,9023557702,India,Tamil Nadu,Chennai,2021-11-15,Active,SME,134493.36,686
1377,Rohit,Sharma,rohit.sharma1377@example.com,9849588039,India,Maharashtra,Pune,2022-12-26,Active,Retail,42788.54,465
1378,Kiran,Nair,kiran.nair1378@example.com,9829962914,India,Maharashtra,Pune,2021-03-06,Active,Retail,75061.11,571
1379,Kiran,Gupta,kiran.gupta1379@example.com,9438421503,India,Telangana,Hyderabad,2023-06-28,Active,Corporate,135838.41,528
1380,Ananya,Singh,ananya.singh1380@example.com,9784521823,India,Telangana,Hyderabad,2023-07-30,Active,SME,18259.56,609
1381,Aarav,Joshi,aarav.joshi1381@example.com,9157018409,India,Maharashtra,Pune,2024-08-01,Inactive,Corporate,30882.77,596
1382,Rahul,Das,rahul.das1382@example.com,9571422410,India,Delhi,New Delhi,2024-02-21,Active,Retail,81836.78,731
1383,Kiran,Rao,kiran.rao1383@example.com,9249321495,India,Delhi,New Delhi,2023-06-28,Active,Retail,71139.6,795
1384,Aarav,Reddy,aarav.reddy1384@example.com,9601662997,India,Delhi,New Delhi,2022-12-30,Active,Retail,107221.9,793
1385,Vivek,Reddy,vivek.reddy1385@example.com,9792171747,India,Tamil Nadu,Chennai,2022-04-20,Inactive,Retail,129303.35,765
1386,Rahul,Singh,rahul.singh1386@example.com,9625577017,India,Telangana,Hyderabad,2022-12-21,Active,Retail,43056.35,628
1387,Meera,Joshi,meera.joshi1387@example.com,9281615814,India,Delhi,New Delhi,2023-08-03,Active,Corporate,36547.72,574
1388,Vivek,Patel,vivek.patel1388@example.com,9761539669,India,Maharashtra,Pune,2024-01-21,Active,Retail,99729.23,489
1389,Neha,Joshi,neha.joshi1389@example.com,9719975817,India,Karnataka,Bengaluru,2022-09-23,Inactive,Retail,90140.62,800
1390,Meera,Nair,meera.nair1390@example.com,9570132902,India,Karnataka,Bengaluru,2023-07-17,Active,Corporate,92720.25,678
1391,Ananya,Verma,ananya.verma1391@example.com,9549465190,India,Delhi,New Delhi,2023-11-12,Active,Retail,128023.27,481
1392,Kiran,Das,kiran.das1392@example.com,9008514036,India,Delhi,New Delhi,2023-03-19,Active,SME,58035.65,645
1393,Rohit,Das,rohit.das1393@example.com,9327238656,India,Karnataka,Bengaluru,2022-08-14,Inactive,SME,19706.82,455
1394,Sai,Sharma,sai.sharma1394@example.com,9276212679,India,Tamil Nadu,Chennai,2024-06-30,Active,SME,64194.58,869
1395,Sneha,Nair,sneha.nair1395@example.com,9532690973,India,Delhi,New Delhi,2022-07-06,Active,SME,86876.5,467
1396,Aarav,Joshi,aarav.joshi1396@example.com,9751971284,India,Tamil Nadu,Chennai,2023-11-25,Active,SME,14178.51,691
1397,Arjun,Reddy,arjun.reddy1397@example.com,9894905807,India,Tamil Nadu,Chennai,2023-11-16,Inactive,SME,110338.37,665
1398,Kiran,Rao,kiran.rao1398@example.com,9420949407,India,Delhi,New Delhi,2021-12-13,Active,SME,148564.36,864
1399,Neha,Joshi,neha.joshi1399@example.com,9047128144,India,Karnataka,Bengaluru,2024-06-15,Active,Corporate,3116.25,507
1400,Meera,Patel,meera.patel1400@example.com,9927524372,India,Delhi,New Delhi,2021-03-09,Active,Retail,145134.5,754
1401,Priya,Gupta,priya.gupta1401@example.com,9663723950,India,Maharashtra,Pune,2021-08-26,Active,Corporate,60412.98,604
1402,Sneha,Das,sneha.das1402@example.com,9366742860,India,Maharashtra,Pune,2023-07-09,Active,Corporate,144302.65,799
1403,Aarav,Reddy,aarav.reddy1403@example.com,9856945441,India,Maharashtra,Pune,2024-09-02,Active,Corporate,116199.5,833
1404,Ananya,Joshi,ananya.joshi1404@example.com,9385258001,India,Telangana,Hyderabad,2023-04-23,Active,Retail,103139.43,629
1405,Ananya,Rao,ananya.rao1405@example.com,9430091093,India,Delhi,New Delhi,2024-07-30,Active,Retail,13871.57,759
1406,Priya,Nair,priya.nair1406@example.com,9921244717,India,Maharashtra,Pune,2023-05-25,Active,SME,115712.2,615
1407,Rahul,Patel,rahul.patel1407@example.com,9140665044,India,Karnataka,Bengaluru,2023-06-22,Active,Retail,91934.98,541
1408,Arjun,Gupta,arjun.gupta1408@example.com,9128639174,India,Telangana,Hyderabad,2021-03-13,Active,SME,109404.23,847
1409,Sneha,Sharma,sneha.sharma1409@example.com,9720064256,India,Delhi,New Delhi,2021-01-08,Active,Corporate,72242.77,656
1410,Neha,Reddy,neha.reddy1410@example.com,9830671985,India,Maharashtra,Pune,2024-10-28,Active,Retail,95208.61,781
1411,Sai,Singh,sai.singh1411@example.com,9851743280,India,Tamil Nadu,Chennai,2024-09-15,Active,SME,59125.6,504
1412,Arjun,Singh,arjun.singh1412@example.com,9717320309,India,Karnataka,Bengaluru,2023-09-29,Active,SME,96867.74,705
1413,Vivek,Gupta,vivek.gupta1413@example.com,9005050613,India,Delhi,New Delhi,2023-07-28,Inactive,SME,23194.09,746
1414,Ananya,Reddy,ananya.reddy1414@example.com,9027079032,India,Telangana,Hyderabad,2021-12-19,Active,Corporate,123290.14,499
1415,Sneha,Joshi,sneha.joshi1415@example.com,9291117993,India,Telangana,Hyderabad,2022-02-20,Active,SME,102081.28,616
1416,Sai,Joshi,sai.joshi1416@example.com,9825309251,India,Telangana,Hyderabad,2022-07-15,Active,Corporate,26039.58,639
1417,Vivek,Patel,vivek.patel1417@example.com,9739021962,India,Telangana,Hyderabad,2023-09-25,Active,Retail,27732.52,495
1418,Neha,Joshi,neha.joshi1418@example.com,9467232487,India,Tamil Nadu,Chennai,2022-05-05,Inactive,SME,104059.36,755
1419,Priya,Gupta,priya.gupta1419@example.com,9914560833,India,Telangana,Hyderabad,2023-12-22,Inactive,SME,54923.29,839
1420,Vivek,Das,vivek.das1420@example.com,9373403127,India,Tamil Nadu,Chennai,2021-12-28,Active,Retail,9050.11,636
1421,Rahul,Verma,rahul.verma1421@example.com,9645970108,India,Karnataka,Bengaluru,2021-11-20,Active,Corporate,77720.65,486
1422,Ananya,Gupta,ananya.gupta1422@example.com,9995635315,India,Karnataka,Bengaluru,2021-07-20,Active,Corporate,130613.06,642
1423,Ananya,Reddy,ananya.reddy1423@example.com,9797062397,India,Karnataka,Bengaluru,2023-03-05,Active,Corporate,108253.36,773
1424,Kiran,Rao,kiran.rao1424@example.com,9352090421,India,Tamil Nadu,Chennai,2023-07-29,Active,Corporate,33758.18,601
